sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
1678,7,5,Rock,International,False,0.9912102818489076,4.39880313933827e-05,0.9825255274772644,42442,data/fma_small/042/042442.mp3
2483,1,3,Experimental,Hip-Hop,False,0.9907093048095704,0.0001013724322547,0.9815203547477722,57938,data/fma_small/057/057938.mp3
1757,3,1,Hip-Hop,Experimental,False,0.9902212619781494,0.0001418753527104,0.980584442615509,43860,data/fma_small/043/043860.mp3
1835,0,3,Electronic,Hip-Hop,False,0.9894710779190063,0.0105057545006275,0.9789653420448304,45151,data/fma_small/045/045151.mp3
833,6,2,Pop,Folk,False,0.9893964529037476,0.0095989536494016,0.9797974824905396,19074,data/fma_small/019/019074.mp3
2503,6,3,Pop,Hip-Hop,False,0.9882978200912476,0.0117008872330188,0.9765969514846802,58166,data/fma_small/058/058166.mp3
2750,1,2,Experimental,Folk,False,0.9881733655929564,1.2826540718435808e-08,0.9763500690460204,63626,data/fma_small/063/063626.mp3
1878,1,3,Experimental,Hip-Hop,False,0.9880734086036682,0.008092263713479,0.9799811244010924,46611,data/fma_small/046/046611.mp3
5218,6,1,Pop,Experimental,False,0.9873321652412416,2.1523857867578045e-05,0.975306510925293,113028,data/fma_small/113/113028.mp3
2362,0,6,Electronic,Pop,False,0.9868822693824768,3.6477227695286274e-05,0.9738019108772278,56029,data/fma_small/056/056029.mp3
6396,7,5,Rock,International,False,0.986183762550354,1.2086841252312297e-06,0.9725964069366456,126598,data/fma_small/126/126598.mp3
6457,6,2,Pop,Folk,False,0.9859563112258912,0.0140409786254167,0.9719153046607972,127187,data/fma_small/127/127187.mp3
1793,1,0,Experimental,Electronic,False,0.9842166304588318,0.0072139860130846,0.9770026206970216,44799,data/fma_small/044/044799.mp3
5099,6,0,Pop,Electronic,False,0.9833357334136964,0.0145958252251148,0.968739926815033,111368,data/fma_small/111/111368.mp3
5109,6,0,Pop,Electronic,False,0.9824062585830688,0.0038643369916826,0.970956563949585,111386,data/fma_small/111/111386.mp3
1798,1,7,Experimental,Rock,False,0.980803906917572,3.107464010554395e-07,0.9616092443466188,44804,data/fma_small/044/044804.mp3
6025,4,0,Instrumental,Electronic,False,0.980692744255066,0.0030015306547284,0.9682499170303344,122673,data/fma_small/122/122673.mp3
5989,6,4,Pop,Instrumental,False,0.9806823134422302,0.0005531609640456,0.967226505279541,122498,data/fma_small/122/122498.mp3
2478,3,6,Hip-Hop,Pop,False,0.9793667793273926,0.0142491813749074,0.965117573738098,57823,data/fma_small/057/057823.mp3
5211,6,3,Pop,Hip-Hop,False,0.9793307781219482,0.0121723478659987,0.9671584367752076,113021,data/fma_small/113/113021.mp3
5575,1,4,Experimental,Instrumental,False,0.9784702062606812,2.4402907001785937e-05,0.9590638875961304,116709,data/fma_small/116/116709.mp3
1997,6,1,Pop,Experimental,False,0.9776440858840942,0.0134124206379055,0.9642316699028016,49039,data/fma_small/049/049039.mp3
4257,1,0,Experimental,Electronic,False,0.9775390625,3.625339741120115e-05,0.9551323652267456,95189,data/fma_small/095/095189.mp3
5644,5,3,International,Hip-Hop,False,0.9772489666938782,0.0227506794035434,0.954498291015625,117943,data/fma_small/117/117943.mp3
4795,7,6,Rock,Pop,False,0.977076530456543,0.0118059189990162,0.9652706384658812,108297,data/fma_small/108/108297.mp3
6089,6,4,Pop,Instrumental,False,0.9737472534179688,1.7774087837096886e-06,0.9474999904632568,123509,data/fma_small/123/123509.mp3
856,6,0,Pop,Electronic,False,0.9719054698944092,0.0280310939997434,0.9438743591308594,19689,data/fma_small/019/019689.mp3
2535,5,6,International,Pop,False,0.9708732962608336,3.4142691451855e-10,0.9417735934257508,59581,data/fma_small/059/059581.mp3
6414,7,2,Rock,Folk,False,0.9612652063369752,0.0048297033645212,0.9371778964996338,126674,data/fma_small/126/126674.mp3
4073,6,0,Pop,Electronic,False,0.959505259990692,0.0138351032510399,0.9342143535614014,91157,data/fma_small/091/091157.mp3
1764,3,0,Hip-Hop,Electronic,False,0.9569864273071288,0.0404408164322376,0.9165456295013428,43869,data/fma_small/043/043869.mp3
4580,1,2,Experimental,Folk,False,0.9566776156425476,0.0003777520032599,0.9143625497817992,104725,data/fma_small/104/104725.mp3
5085,4,1,Instrumental,Experimental,False,0.9559111595153807,5.704864179278957e-06,0.9120849967002868,111221,data/fma_small/111/111221.mp3
1263,0,3,Electronic,Hip-Hop,False,0.953935980796814,0.0109997289255261,0.919275403022766,32218,data/fma_small/032/032218.mp3
3748,0,4,Electronic,Instrumental,False,0.9519073963165284,0.0479763448238372,0.9039310216903688,84200,data/fma_small/084/084200.mp3
4294,3,6,Hip-Hop,Pop,False,0.9499327540397644,0.0367362089455127,0.9131965637207032,96657,data/fma_small/096/096657.mp3
2650,6,1,Pop,Experimental,False,0.9478070735931396,0.00031184614636,0.8981867432594299,61587,data/fma_small/061/061587.mp3
866,7,1,Rock,Experimental,False,0.9469317197799684,0.000534999242518,0.90115088224411,20050,data/fma_small/020/020050.mp3
6495,6,2,Pop,Folk,False,0.9466310143470764,0.0449753403663635,0.9016556739807128,127289,data/fma_small/127/127289.mp3
2124,6,1,Pop,Experimental,False,0.9449381828308104,0.0089796930551528,0.912784457206726,52375,data/fma_small/052/052375.mp3
7577,7,6,Rock,Pop,False,0.9443575739860536,0.0047183642163872,0.8934518694877625,143216,data/fma_small/143/143216.mp3
6381,1,4,Experimental,Instrumental,False,0.9432426691055298,2.9450080546666868e-05,0.8966098427772522,126512,data/fma_small/126/126512.mp3
591,2,7,Folk,Rock,False,0.9432389736175536,0.00177372188773,0.888792872428894,12348,data/fma_small/012/012348.mp3
4735,2,1,Folk,Experimental,False,0.9399381279945374,0.0048603932373225,0.8883149027824402,107593,data/fma_small/107/107593.mp3
3510,5,2,International,Folk,False,0.9381051659584044,0.0001598545350134,0.8763806819915771,76076,data/fma_small/076/076076.mp3
4960,6,1,Pop,Experimental,False,0.935682773590088,0.0202788859605789,0.8916462659835815,109960,data/fma_small/109/109960.mp3
4746,0,3,Electronic,Hip-Hop,False,0.9311058521270752,0.0010107591515406,0.8896169066429138,107804,data/fma_small/107/107804.mp3
1870,0,4,Electronic,Instrumental,False,0.9298775792121888,9.279286672381205e-08,0.8597555160522461,46158,data/fma_small/046/046158.mp3
6340,4,0,Instrumental,Electronic,False,0.925409972667694,0.0007920891512185,0.8516176342964172,126319,data/fma_small/126/126319.mp3
3813,6,0,Pop,Electronic,False,0.9252097606658936,0.0744690671563148,0.8507406711578369,85595,data/fma_small/085/085595.mp3
4913,1,7,Experimental,Rock,False,0.9233615398406982,0.0764667242765426,0.8468948006629944,109106,data/fma_small/109/109106.mp3
3735,1,2,Experimental,Folk,False,0.9233292937278748,0.0029770215041935,0.849850594997406,84139,data/fma_small/084/084139.mp3
4047,4,2,Instrumental,Folk,False,0.918602168560028,0.0811649113893508,0.8374372720718384,90618,data/fma_small/090/090618.mp3
6603,1,4,Experimental,Instrumental,False,0.916559100151062,0.0155542585998773,0.8488204479217529,128878,data/fma_small/128/128878.mp3
1861,1,4,Experimental,Instrumental,False,0.9158216714859008,0.0841783434152603,0.8316433429718018,45934,data/fma_small/045/045934.mp3
3886,3,0,Hip-Hop,Electronic,False,0.911557137966156,3.0951483495300636e-05,0.8233254551887512,86678,data/fma_small/086/086678.mp3
6834,4,2,Instrumental,Folk,False,0.910121202468872,0.001290985266678,0.8715873956680298,131789,data/fma_small/131/131789.mp3
1909,1,7,Experimental,Rock,False,0.9095057249069214,0.0152158578857779,0.8351515531539917,47192,data/fma_small/047/047192.mp3
1785,1,7,Experimental,Rock,False,0.9056676626205444,0.0911680459976196,0.8144996166229248,44791,data/fma_small/044/044791.mp3
1671,7,2,Rock,Folk,False,0.9015740156173706,0.0105437627062201,0.8434290885925293,42310,data/fma_small/042/042310.mp3
2482,1,6,Experimental,Pop,False,0.9007190465927124,9.935168054653332e-05,0.8031988143920898,57937,data/fma_small/057/057937.mp3
1799,6,4,Pop,Instrumental,False,0.8945973515510559,0.0731943249702453,0.8214030265808105,44805,data/fma_small/044/044805.mp3
1919,1,5,Experimental,International,False,0.8850114345550537,0.0435209572315216,0.8272922039031982,47202,data/fma_small/047/047202.mp3
3210,7,4,Rock,Instrumental,False,0.8845450282096863,0.0015231680590659,0.8158812522888184,71938,data/fma_small/071/071938.mp3
1136,2,1,Folk,Experimental,False,0.8834736347198486,0.0019695356022566,0.8116373419761658,27855,data/fma_small/027/027855.mp3
4834,4,1,Instrumental,Experimental,False,0.8830181360244751,0.113886572420597,0.7691315412521362,108472,data/fma_small/108/108472.mp3
5436,4,7,Instrumental,Rock,False,0.8771873712539673,0.0964442044496536,0.7807431817054749,115002,data/fma_small/115/115002.mp3
582,5,2,International,Folk,False,0.8751668334007263,0.0008952543721534,0.7541845440864563,12109,data/fma_small/012/012109.mp3
779,7,4,Rock,Instrumental,False,0.8705345392227173,0.0188118033111095,0.8264758586883545,16995,data/fma_small/016/016995.mp3
6841,4,0,Instrumental,Electronic,False,0.8688601851463318,0.0003724757407326,0.7382750511169434,131837,data/fma_small/131/131837.mp3
1271,6,2,Pop,Folk,False,0.86855149269104,0.1313662230968475,0.7371852397918701,32332,data/fma_small/032/032332.mp3
4522,7,6,Rock,Pop,False,0.8681004643440247,0.1317612081766128,0.736339271068573,100799,data/fma_small/100/100799.mp3
5999,6,4,Pop,Instrumental,False,0.865572452545166,0.0084149772301316,0.7757733464241028,122579,data/fma_small/122/122579.mp3
2462,1,7,Experimental,Rock,False,0.8650102615356445,0.1347383856773376,0.7302718758583069,57629,data/fma_small/057/057629.mp3
5628,2,7,Folk,Rock,False,0.8579087853431702,0.0294371396303176,0.7524445056915283,117629,data/fma_small/117/117629.mp3
7400,2,0,Folk,Electronic,False,0.8573029041290283,8.610279473941773e-05,0.7155708074569702,140794,data/fma_small/140/140794.mp3
7089,4,3,Instrumental,Hip-Hop,False,0.8564345836639404,2.135314360884877e-07,0.7510603666305542,134796,data/fma_small/134/134796.mp3
7576,7,6,Rock,Pop,False,0.8558834195137024,0.132323533296585,0.7235598564147949,143215,data/fma_small/143/143215.mp3
6362,4,5,Instrumental,International,False,0.8548934459686279,0.1056059524416923,0.749287486076355,126415,data/fma_small/126/126415.mp3
5890,4,1,Instrumental,Experimental,False,0.8543304800987244,0.0662783905863761,0.7776004672050476,121475,data/fma_small/121/121475.mp3
5418,0,6,Electronic,Pop,False,0.8538115620613098,0.0002251588448416,0.7456117272377014,114544,data/fma_small/114/114544.mp3
4109,6,7,Pop,Rock,False,0.8485578298568726,0.1138655319809913,0.7346922755241394,91471,data/fma_small/091/091471.mp3
4959,6,1,Pop,Experimental,False,0.8470786809921265,0.0007089613936841,0.6948720216751099,109958,data/fma_small/109/109958.mp3
2505,6,1,Pop,Experimental,False,0.8466013669967651,0.1527055650949478,0.6938958168029785,58170,data/fma_small/058/058170.mp3
424,2,1,Folk,Experimental,False,0.8407660722732544,7.0162293752673585e-09,0.6815382242202759,10389,data/fma_small/010/010389.mp3
3585,4,7,Instrumental,Rock,False,0.8375040292739868,0.1624820381402969,0.6750220060348511,80518,data/fma_small/080/080518.mp3
4564,6,7,Pop,Rock,False,0.8364262580871582,0.1632202267646789,0.6732060313224792,104068,data/fma_small/104/104068.mp3
1294,6,2,Pop,Folk,False,0.8356375098228455,6.483890319941565e-05,0.6779164671897888,32759,data/fma_small/032/032759.mp3
107,2,4,Folk,Instrumental,False,0.8328987956047058,0.1663587540388107,0.6665400266647339,1703,data/fma_small/001/001703.mp3
1876,1,6,Experimental,Pop,False,0.830078661441803,0.1013820096850395,0.7286966443061829,46241,data/fma_small/046/046241.mp3
843,6,3,Pop,Hip-Hop,False,0.8240648508071899,0.0012519790325313,0.6504604816436768,19418,data/fma_small/019/019418.mp3
5311,3,4,Hip-Hop,Instrumental,False,0.8226338624954224,0.1730180233716964,0.6496158242225647,114037,data/fma_small/114/114037.mp3
6195,0,6,Electronic,Pop,False,0.8195658326148987,0.0147433914244174,0.7211383581161499,124918,data/fma_small/124/124918.mp3
5006,1,4,Experimental,Instrumental,False,0.8171620965003967,0.1759514212608337,0.641210675239563,110274,data/fma_small/110/110274.mp3
568,2,4,Folk,Instrumental,False,0.8142713308334351,0.1639083921909332,0.6503629684448242,12049,data/fma_small/012/012049.mp3
3494,3,1,Hip-Hop,Experimental,False,0.8121224641799927,0.0040380409918725,0.7403250932693481,75929,data/fma_small/075/075929.mp3
7630,2,4,Folk,Instrumental,False,0.8090143203735352,0.0466821901500225,0.7010393738746643,144476,data/fma_small/144/144476.mp3
831,7,6,Rock,Pop,False,0.8080859184265137,0.1889500319957733,0.619135856628418,18887,data/fma_small/018/018887.mp3
2451,6,7,Pop,Rock,False,0.8075851202011108,0.008101338520646,0.6238710880279541,57435,data/fma_small/057/057435.mp3
1440,1,4,Experimental,Instrumental,False,0.8055400848388672,0.0001089015859179,0.6825928688049316,37781,data/fma_small/037/037781.mp3
3425,3,0,Hip-Hop,Electronic,False,0.805100679397583,0.1948509365320205,0.6102497577667236,75386,data/fma_small/075/075386.mp3
7629,2,4,Folk,Instrumental,False,0.8033263683319092,0.0159659553319215,0.6226850748062134,144475,data/fma_small/144/144475.mp3
7035,1,0,Experimental,Electronic,False,0.8014256954193115,0.1913183182477951,0.6101073622703552,133916,data/fma_small/133/133916.mp3
2286,6,2,Pop,Folk,False,0.8009482622146606,0.0035596142988651,0.6406636834144592,55076,data/fma_small/055/055076.mp3
6828,6,1,Pop,Experimental,False,0.8008004426956177,0.1959771960973739,0.6048232316970825,131770,data/fma_small/131/131770.mp3
3989,2,7,Folk,Rock,False,0.7991269826889038,0.025620587170124,0.6252176761627197,88892,data/fma_small/088/088892.mp3
7199,0,5,Electronic,International,False,0.7973261475563049,0.167782261967659,0.6295439004898071,137054,data/fma_small/137/137054.mp3
5724,1,6,Experimental,Pop,False,0.7955529689788818,0.0032981345430016,0.6469588875770569,119118,data/fma_small/119/119118.mp3
3139,6,4,Pop,Instrumental,False,0.7920595407485962,8.859485234324893e-08,0.5888395309448242,70873,data/fma_small/070/070873.mp3
1527,1,6,Experimental,Pop,False,0.7909687161445618,0.0474778525531291,0.6294165849685669,38967,data/fma_small/038/038967.mp3
3640,4,0,Instrumental,Electronic,False,0.7863605618476868,0.2044154703617096,0.5819450616836548,81600,data/fma_small/081/081600.mp3
5118,6,3,Pop,Hip-Hop,False,0.7858608365058899,0.1933463811874389,0.5925144553184509,111395,data/fma_small/111/111395.mp3
1969,6,1,Pop,Experimental,False,0.781441867351532,0.1280815154314041,0.6533603668212891,48453,data/fma_small/048/048453.mp3
6,7,6,Rock,Pop,False,0.778558611869812,0.1724444478750229,0.6061141490936279,182,data/fma_small/000/000182.mp3
1179,6,2,Pop,Folk,False,0.7769110202789307,0.2215401232242584,0.5553709268569946,29180,data/fma_small/029/029180.mp3
3887,3,0,Hip-Hop,Electronic,False,0.774090588092804,0.0031724560540169,0.57506263256073,86679,data/fma_small/086/086679.mp3
3150,3,6,Hip-Hop,Pop,False,0.7676813006401062,0.2259916514158249,0.5416896343231201,71175,data/fma_small/071/071175.mp3
4518,0,1,Electronic,Experimental,False,0.7673379182815552,0.2326380163431167,0.5346999168395996,100549,data/fma_small/100/100549.mp3
1591,4,1,Instrumental,Experimental,False,0.7671612501144409,0.0004790160164702,0.5558742880821228,40654,data/fma_small/040/040654.mp3
5245,5,6,International,Pop,False,0.7666229009628296,0.0110269850119948,0.5543891191482544,113270,data/fma_small/113/113270.mp3
4388,7,6,Rock,Pop,False,0.7660576701164246,0.2335774600505828,0.5324802398681641,98077,data/fma_small/098/098077.mp3
5961,1,4,Experimental,Instrumental,False,0.7633199691772461,0.0232725255191326,0.61331707239151,122201,data/fma_small/122/122201.mp3
6731,2,5,Folk,International,False,0.761695921421051,0.1012448668479919,0.6374585628509521,130347,data/fma_small/130/130347.mp3
673,2,5,Folk,International,False,0.7605268955230713,0.108905978500843,0.6472114324569702,13930,data/fma_small/013/013930.mp3
6806,6,7,Pop,Rock,False,0.7601298093795776,0.2397342473268509,0.5203955769538879,131439,data/fma_small/131/131439.mp3
7049,4,7,Instrumental,Rock,False,0.7598968744277954,0.0085036167874932,0.6320869326591492,133978,data/fma_small/133/133978.mp3
7801,1,6,Experimental,Pop,False,0.7594864368438721,0.0376576110720634,0.6808420419692993,147086,data/fma_small/147/147086.mp3
5686,1,2,Experimental,Folk,False,0.758962094783783,1.1767943988161278e-06,0.5179325342178345,118505,data/fma_small/118/118505.mp3
3583,4,7,Instrumental,Rock,False,0.7582379579544067,7.945776451379061e-05,0.5463215708732605,80516,data/fma_small/080/080516.mp3
2830,2,1,Folk,Experimental,False,0.7570802569389343,0.0866752117872238,0.6045553684234619,64809,data/fma_small/064/064809.mp3
2506,6,4,Pop,Instrumental,False,0.7547010183334351,0.2164309471845626,0.5382700562477112,58173,data/fma_small/058/058173.mp3
636,6,3,Pop,Hip-Hop,False,0.7544932961463928,0.0594775415956974,0.6469584703445435,13220,data/fma_small/013/013220.mp3
4657,2,1,Folk,Experimental,False,0.7535678744316101,0.0060234749689698,0.6024895906448364,106937,data/fma_small/106/106937.mp3
5393,7,4,Rock,Instrumental,False,0.7532774806022644,0.0024168065283447,0.5226055979728699,114400,data/fma_small/114/114400.mp3
7574,1,7,Experimental,Rock,False,0.7525895237922668,2.817286986100953e-05,0.5863256454467773,143186,data/fma_small/143/143186.mp3
3453,4,6,Instrumental,Pop,False,0.7521743178367615,9.249814320355654e-05,0.5107844471931458,75437,data/fma_small/075/075437.mp3
5680,1,6,Experimental,Pop,False,0.7513645887374878,0.0397386066615581,0.6051063537597656,118498,data/fma_small/118/118498.mp3
2157,0,3,Electronic,Hip-Hop,False,0.7511839866638184,0.2482874989509582,0.5028964877128601,52646,data/fma_small/052/052646.mp3
7947,1,0,Experimental,Electronic,False,0.7499000430107117,0.0146393161267042,0.5338349342346191,149842,data/fma_small/149/149842.mp3
4723,2,6,Folk,Pop,False,0.7483240365982056,0.2510866224765777,0.4972374141216278,107571,data/fma_small/107/107571.mp3
714,7,2,Rock,Folk,False,0.7483015060424805,0.1957028061151504,0.5525987148284912,14653,data/fma_small/014/014653.mp3
5816,4,1,Instrumental,Experimental,False,0.7481248378753662,0.000171984793269,0.4973237514495849,120313,data/fma_small/120/120313.mp3
6069,3,7,Hip-Hop,Rock,False,0.7467402219772339,0.0033038870897144,0.4969322681427002,123441,data/fma_small/123/123441.mp3
2788,6,5,Pop,International,False,0.7461292147636414,0.2312267571687698,0.5149024724960327,64365,data/fma_small/064/064365.mp3
7899,6,7,Pop,Rock,False,0.7456421256065369,0.2516966164112091,0.4939455091953277,148609,data/fma_small/148/148609.mp3
1866,1,6,Experimental,Pop,False,0.7452793121337891,2.807193197895686e-07,0.4958548247814178,46068,data/fma_small/046/046068.mp3
